word	opus_rank	hsk_level	pos	lccc_rank	is_foreign_name	is_foreign_score3	tier	dialog_priority
饼干	2779	HSK5	名	3088	0	0	C_expansion_extra_HSK	5
星星	2780	HSK2	名	2195	0	0	C_expansion	5
浴室	2781	HSK7-9	名	10775	0	0	C_expansion_extra_HSK	5
内部	2782	HSK4	名	6547	0	0	C_expansion	5
艰难	2783	HSK5	形	3679	0	0	C_expansion_extra_HSK	5
最佳	2784	HSK6	形	4458	0	0	C_expansion_extra_HSK	5
啰	2785			7846	0	0	C_expansion_extra_HSK	5
据说	2786	HSK3	动	1257	0	0	C_expansion	5
送来	2787			5000	0	0	C_expansion_extra_HSK	5
今日	2788	HSK5	名	2566	0	0	C_expansion_extra_HSK	5
心理	2789	HSK4	名	1995	0	0	C_expansion	5
性命	2790	HSK7-9	名		0	0	C_expansion_extra_HSK	5
猴子	2791			2057	0	0	C_expansion_extra_HSK	5
皮	2792	HSK3	名	1092	0	0	C_expansion	5
向前	2793	HSK5		5287	0	0	C_expansion_extra_HSK	5
搜索	2794	HSK5	动	3873	0	0	C_expansion_extra_HSK	5
男友	2795			1962	0	0	C_expansion_extra_HSK	5
装置	2796	HSK4	动、名	30314	0	0	C_expansion	5
瞄准	2797	HSK7-9		31083	0	0	C_expansion_extra_HSK	5
谢天谢地	2798			16014	0	0	C_expansion_extra_HSK	5
发动	2799	HSK3	动	12862	0	0	C_expansion	5
威士忌	2800			22359	0	1	C_expansion_extra_HSK	5
小说	2801	HSK2	名	1102	0	0	C_expansion	5
璶	2802				0	0	C_expansion_extra_HSK	5
天赋	2803	HSK7-9	动、名	5070	0	0	C_expansion_extra_HSK	5
问过	2804			5045	0	0	C_expansion_extra_HSK	5
经济	2805	HSK3	名、形	3267	0	0	C_expansion	5
远点	2806			8259	0	0	C_expansion_extra_HSK	5
爸妈	2807			1035	0	0	C_expansion_extra_HSK	5
难以	2808	HSK5	动	5264	0	0	C_expansion_extra_HSK	5
以上	2809	HSK2	名	2142	0	0	C_expansion	5
小镇	2810			8086	0	0	C_expansion_extra_HSK	5
代替	2811	HSK4	动	5807	0	0	C_expansion	5
格	2812	HSK7-9	名	11415	0	0	C_expansion_extra_HSK	5
那件事	2813			19126	0	0	C_expansion_extra_HSK	5
身为	2814			5294	0	0	C_expansion_extra_HSK	5
香槟	2815			20310	0	0	C_expansion_extra_HSK	5
争取	2816	HSK3	动	1703	0	0	C_expansion	5
修	2817	HSK3	动	1602	0	0	C_expansion	5
项目	2818	HSK4	名	2796	0	0	C_expansion	5
指挥官	2819			138430	0	0	C_expansion_extra_HSK	5
修理	2820	HSK4	动	15840	0	0	C_expansion	5
标准	2821	HSK3	名、形	2055	0	0	C_expansion	5
迟	2822	HSK5	形	2564	0	0	C_expansion_extra_HSK	5
观点	2823	HSK2	名	3190	0	0	C_expansion	5
三次	2824			2902	0	0	C_expansion_extra_HSK	5
有件事	2825			47653	0	0	C_expansion_extra_HSK	5
建筑	2826	HSK5	动、名	5708	0	0	C_expansion_extra_HSK	5
老人	2827	HSK1	名	2429	0	0	C_expansion	5
来过	2828			9443	0	0	C_expansion_extra_HSK	5
画面	2829	HSK5	名	2553	0	0	C_expansion_extra_HSK	5
胡说八道	2830			7912	0	0	C_expansion_extra_HSK	5
地盘	2831			6514	0	0	C_expansion_extra_HSK	5
正义	2832	HSK5	名、形	5091	0	0	C_expansion_extra_HSK	5
相反	2833	HSK4	形、连	5250	0	0	C_expansion	5
俄罗斯	2834			5686	0	1	C_expansion_extra_HSK	5
卧室	2835	HSK5	名	8535	0	0	C_expansion_extra_HSK	5
敏感	2836	HSK5	形		0	0	C_expansion_extra_HSK	5
崩溃	2837	HSK7-9	动	1983	0	0	C_expansion_extra_HSK	5
解雇	2838	HSK7-9	动	75859	0	0	C_expansion_extra_HSK	5
指控	2839			120272	0	0	C_expansion_extra_HSK	5
打仗	2840	HSK7-9		9783	0	0	C_expansion_extra_HSK	5
女王	2841			3406	0	0	C_expansion_extra_HSK	5
钱包	2842	HSK1	名	2704	0	0	C_expansion	5
饭店	2843	HSK1	名	4612	0	0	C_expansion	5
一头	2844	HSK7-9	副、名	5427	0	0	C_expansion_extra_HSK	5
难受	2845	HSK2	形	686	0	0	C_expansion	5
九	2846	HSK1	数	4059	0	0	C_expansion	5
隔壁	2847	HSK5	名	2151	0	0	C_expansion_extra_HSK	5
违反	2848	HSK5	动	18997	0	0	C_expansion_extra_HSK	5
本身	2849	HSK6	代	2415	0	0	C_expansion_extra_HSK	5
注定	2850	HSK7-9	动	2982	0	0	C_expansion_extra_HSK	5
走廊	2851	HSK7-9	名	10800	0	0	C_expansion_extra_HSK	5
自豪	2852	HSK5	形	6664	0	0	C_expansion_extra_HSK	5
厌倦	2853	HSK7-9	动	11331	0	0	C_expansion_extra_HSK	5
很久没	2854			2325	0	0	C_expansion_extra_HSK	5
捉	2855	HSK6	动	3509	0	0	C_expansion_extra_HSK	5
麦	2856			6199	0	0	C_expansion_extra_HSK	5
嘲笑	2857	HSK7-9	动	2882	0	0	C_expansion_extra_HSK	5
逃避	2858	HSK7-9	动	6345	0	0	C_expansion_extra_HSK	5
占	2859	HSK2	动	2295	0	0	C_expansion	5
不得	2860			980	0	0	C_expansion_extra_HSK	5
月亮	2861	HSK2	名	2059	0	0	C_expansion	5
不是故意	2862			6301	0	0	C_expansion_extra_HSK	5
段时间	2863			1988	0	0	C_expansion_extra_HSK	5
美味	2864	HSK7-9	名	3473	0	0	C_expansion_extra_HSK	5
烦恼	2865	HSK7-9	形	1997	0	0	C_expansion_extra_HSK	5
经典	2866	HSK4	名	2647	0	0	C_expansion	5
针对	2867	HSK4	动	4088	0	0	C_expansion	5
剑	2868	HSK6	名	5165	0	0	C_expansion_extra_HSK	5
实验室	2869	HSK3	名	5216	0	0	C_expansion	5
花园	2870	HSK2	名	5417	0	0	C_expansion	5
一笔	2871			6284	0	0	C_expansion_extra_HSK	5
拍照	2872	HSK4		608	0	0	C_expansion	5
卖掉	2873			8570	0	0	C_expansion_extra_HSK	5
时机	2874	HSK5	名	9610	0	0	C_expansion_extra_HSK	5
钻石	2875	HSK7-9	名	3570	0	0	C_expansion_extra_HSK	5
机器人	2876	HSK5	名	1882	0	0	C_expansion_extra_HSK	5
包围	2877	HSK5	动	15066	0	0	C_expansion_extra_HSK	5
如同	2878	HSK5	动	10412	0	0	C_expansion_extra_HSK	5
这部	2879			2425	0	0	C_expansion_extra_HSK	5
拜访	2880	HSK5	动	11642	0	0	C_expansion_extra_HSK	5
批准	2881	HSK3	动		0	0	C_expansion	5
采访	2882	HSK4	动、名	3699	0	0	C_expansion	5
饶	2883	HSK7-9	动	9083	0	0	C_expansion_extra_HSK	5
完整	2884	HSK3	形	3604	0	0	C_expansion	5
一号	2885			3380	0	0	C_expansion_extra_HSK	5
短	2886	HSK2	形	1044	0	0	C_expansion	5
残忍	2887	HSK7-9	形	3253	0	0	C_expansion_extra_HSK	5
何不	2888			15573	0	0	C_expansion_extra_HSK	5
配合	2889	HSK3	动	2757	0	0	C_expansion	5
读书	2890	HSK1		892	0	0	C_expansion	5
善良	2891	HSK4	形	1210	0	0	C_expansion	5
交往	2892	HSK3	动	6834	0	0	C_expansion	5
炸	2893	HSK7-9	动	1684	0	0	C_expansion_extra_HSK	5
一家人	2894	HSK7-9	名	4038	0	0	C_expansion_extra_HSK	5
不仅仅	2895	HSK6		9518	0	0	C_expansion_extra_HSK	5
暗	2896	HSK4	形	8333	0	0	C_expansion	5
扯	2897	HSK7-9	动	1989	0	0	C_expansion_extra_HSK	5
数	2898	HSK2	动	2987	0	0	C_expansion	5
翻	2899	HSK4	动	852	0	0	C_expansion	5
闹	2900	HSK4	形、动	1401	0	0	C_expansion	5
艺术家	2901			6811	0	0	C_expansion_extra_HSK	5
戏	2902	HSK5	名	1937	0	0	C_expansion_extra_HSK	5
开个	2903			2489	0	0	C_expansion_extra_HSK	5
幸好	2904	HSK7-9	副	2367	0	0	C_expansion_extra_HSK	5
网络	2905	HSK4	名	1740	0	0	C_expansion	5
墙上	2906			7172	0	0	C_expansion_extra_HSK	5
舌头	2907	HSK6	名	4992	0	0	C_expansion_extra_HSK	5
遭到	2908	HSK6		15524	0	0	C_expansion_extra_HSK	5
胡扯	2909			15292	0	0	C_expansion_extra_HSK	5
顿	2910	HSK3	量	6842	0	0	C_expansion	5
感动	2911	HSK2	形、动	796	0	0	C_expansion	5
封信	2912			27211	0	0	C_expansion_extra_HSK	5
具有	2913	HSK3	动	15647	0	0	C_expansion	5
类型	2914	HSK4	名	2887	0	0	C_expansion	5
良好	2915	HSK4	形	7643	0	0	C_expansion	5
价钱	2916	HSK3	名	4544	0	0	C_expansion	5
难怪	2917	HSK7-9	副、动	1956	0	0	C_expansion_extra_HSK	5
但愿	2918	HSK7-9	动	2601	0	0	C_expansion_extra_HSK	5
下周	2919	HSK2		913	0	0	C_expansion	5
底下	2920	HSK3	名	3992	0	0	C_expansion	5
才刚	2921			4092	0	0	C_expansion_extra_HSK	5
塞	2922	HSK6	动	2110	0	0	C_expansion_extra_HSK	5
熟	2923	HSK2	形	1833	0	0	C_expansion	5
般	2924			11087	0	0	C_expansion_extra_HSK	5
安慰	2925	HSK5	动、形	794	0	0	C_expansion_extra_HSK	5
保密	2926	HSK4		7110	0	0	C_expansion	5
我本	2927			10908	0	0	C_expansion_extra_HSK	5
臭小子	2928			21527	0	0	C_expansion_extra_HSK	5
冲动	2929	HSK5	名、形	2529	0	0	C_expansion_extra_HSK	5
眼镜	2930	HSK4	名	1650	0	0	C_expansion	5
爱上	2931			2781	0	0	C_expansion_extra_HSK	5
一枪	2932			21642	0	0	C_expansion_extra_HSK	5
太大	2933			1993	0	0	C_expansion_extra_HSK	5
会来	2934			7851	0	0	C_expansion_extra_HSK	5
散步	2935	HSK3		3843	0	0	C_expansion	5
致命	2936	HSK7-9	动	10806	0	0	C_expansion_extra_HSK	5
沙漠	2937	HSK5	名	7526	0	0	C_expansion_extra_HSK	5
仅	2938	HSK3	副	6767	0	0	C_expansion	5
下手	2939	HSK7-9		3991	0	0	C_expansion_extra_HSK	5
嘴巴	2940	HSK4	名	1852	0	0	C_expansion	5
工人	2941	HSK1	名	10878	0	0	C_expansion	5
隐瞒	2942	HSK7-9	动	16866	0	0	C_expansion_extra_HSK	5
不安	2943	HSK3	形	7694	0	0	C_expansion	5
很小	2944			2964	0	0	C_expansion_extra_HSK	5
好久	2945	HSK2	形	415	0	0	C_expansion	5
小朋友	2946	HSK1	名	1274	0	0	C_expansion	5
下降	2947	HSK4	动	6745	0	0	C_expansion	5
好听	2948	HSK1	形	935	0	0	C_expansion	5
冷静下来	2949				0	0	C_expansion_extra_HSK	5
他杀	2950			46586	0	0	C_expansion_extra_HSK	5
型	2951	HSK4	名	2691	0	0	C_expansion	5
听不懂	2952			1960	0	0	C_expansion_extra_HSK	5
封锁	2953	HSK7-9	动	34742	0	0	C_expansion_extra_HSK	5
奥	2954			2275	0	0	C_expansion_extra_HSK	5
男生	2955	HSK1	名	629	0	0	C_expansion	5
支付	2956	HSK3	动		0	0	C_expansion	5
文化	2957	HSK3	名	1275	0	0	C_expansion	5
娜	2958			4493	0	0	C_expansion_extra_HSK	5
搭档	2959	HSK6	动、名	10096	0	0	C_expansion_extra_HSK	5
哪位	2960			3322	0	0	C_expansion_extra_HSK	5
费	2961	HSK3	动、名	3572	0	0	C_expansion	5
辞职	2962	HSK5		1861	0	0	C_expansion_extra_HSK	5
贵	2963	HSK1	形	752	0	0	C_expansion	5
今早	2964			4081	0	0	C_expansion_extra_HSK	5
首歌	2965			2011	0	0	C_expansion_extra_HSK	5
装备	2966	HSK6	动、名	4451	0	0	C_expansion_extra_HSK	5
莎拉	2967				1	0	X_excluded_foreign	5
传	2968	HSK7-9	名	2745	0	0	C_expansion_extra_HSK	5
汤	2969	HSK3	名	1903	0	0	C_expansion	5
瞒	2970	HSK7-9	动	9496	0	0	C_expansion_extra_HSK	5
敲	2971	HSK5	动	2699	0	0	C_expansion_extra_HSK	5
重大	2972	HSK3	形	10592	0	0	C_expansion	5
第一天	2973			2175	0	0	C_expansion_extra_HSK	5
这家	2974			2232	0	0	C_expansion_extra_HSK	5
这来	2975			9733	0	0	C_expansion_extra_HSK	5
小鬼	2976			9740	0	0	C_expansion_extra_HSK	5
古怪	2977	HSK7-9	形	33665	0	0	C_expansion_extra_HSK	5
狼	2978	HSK7-9	名	2862	0	0	C_expansion_extra_HSK	5
莫	2979			2242	0	0	C_expansion_extra_HSK	5
扶	2980	HSK5	动	4025	0	0	C_expansion_extra_HSK	5
嘴里	2981			4091	0	0	C_expansion_extra_HSK	5
州	2982			20027	0	0	C_expansion_extra_HSK	5
等于	2983	HSK2	动	2874	0	0	C_expansion	5
人去	2984			2072	0	0	C_expansion_extra_HSK	5
坦白	2985	HSK7-9	形、动	16082	0	0	C_expansion_extra_HSK	5
回应	2986	HSK6	动	5142	0	0	C_expansion_extra_HSK	5
忠诚	2987	HSK7-9	形、名	15755	0	0	C_expansion_extra_HSK	5
陷阱	2988	HSK7-9	名	17264	0	0	C_expansion_extra_HSK	5
夺走	2989			29714	0	0	C_expansion_extra_HSK	5
第二天	2990			1614	0	0	C_expansion_extra_HSK	5
尼	2991			5927	0	0	C_expansion_extra_HSK	5
感染	2992	HSK7-9	动	7655	0	0	C_expansion_extra_HSK	5
知	2993			3320	0	0	C_expansion_extra_HSK	5
忘掉	2994	HSK7-9		7591	0	0	C_expansion_extra_HSK	5
猜猜	2995			3475	0	0	C_expansion_extra_HSK	5
功夫	2996	HSK3	名	4391	0	0	C_expansion	5
载	2997			8042	0	0	C_expansion_extra_HSK	5
西班牙	2998			4414	0	0	C_expansion_extra_HSK	5
卷	2999	HSK4	量	1649	0	0	C_expansion	5
投入	3000	HSK4	动、名	6320	0	0	C_expansion	5
骨头	3001	HSK4	名	3710	0	0	D_hsk_only	5
从此	3003	HSK4	副	4093	0	0	D_hsk_only	5
集合	3004	HSK4	动	5545	0	0	D_hsk_only	5
沙发	3009	HSK3	名		0	0	D_hsk_only	5
提前	3011	HSK3	动	652	0	0	D_hsk_only	5
提高	3012	HSK2		3212	0	0	D_hsk_only	5
发表	3021	HSK3	动	3862	0	0	D_hsk_only	5
晚饭	3022	HSK1	名	1836	0	0	D_hsk_only	5
始终	3025	HSK3	副	4324	0	0	D_hsk_only	5
一共	3026	HSK2	副	2916	0	0	D_hsk_only	5
衬衫	3033	HSK3	名	3849	0	0	D_hsk_only	5
实际	3041	HSK2	名、形	3080	0	0	D_hsk_only	5
胖	3044	HSK3	形	245	0	0	D_hsk_only	5
中午	3056	HSK1	名	474	0	0	D_hsk_only	5
雨	3063	HSK1	名	1164	0	0	D_hsk_only	5
专心	3070	HSK4	形	5359	0	0	D_hsk_only	5
市	3073	HSK2	名	6864	0	0	D_hsk_only	5
全体	3076	HSK2	名	16665	0	0	D_hsk_only	5
调整	3079	HSK3	动	2505	0	0	D_hsk_only	5
反而	3083	HSK4	副	2266	0	0	D_hsk_only	5
桥	3089	HSK3	名	4525	0	0	D_hsk_only	5
不论	3091	HSK3	连	8949	0	0	D_hsk_only	5
舞台	3093	HSK3	名	4247	0	0	D_hsk_only	5
保存	3095	HSK3	动	3354	0	0	D_hsk_only	5
轻易	3098	HSK4	形、副	3764	0	0	D_hsk_only	5
成就	3099	HSK3	名、动	6520	0	0	D_hsk_only	5
晚点	3102	HSK4		1942	0	0	D_hsk_only	5
口	3103	HSK1	量、名	1951	0	0	D_hsk_only	5
全球	3104	HSK3	名	8078	0	0	D_hsk_only	5
展开	3106	HSK3		16754	0	0	D_hsk_only	5
基本上	3108	HSK3	副	2418	0	0	D_hsk_only	5
街道	3109	HSK4	名	12077	0	0	D_hsk_only	5
大海	3116	HSK2	名	4340	0	0	D_hsk_only	5
官	3120	HSK4	名	7420	0	0	D_hsk_only	5
访问	3128	HSK3	动	13948	0	0	D_hsk_only	5
准确	3132	HSK2	形	4487	0	0	D_hsk_only	5
认出	3133	HSK3		5315	0	0	D_hsk_only	5
否认	3139	HSK3	动	5711	0	0	D_hsk_only	5
药物	3143	HSK4	名		0	0	D_hsk_only	5
新娘	3144	HSK4	名	5528	0	0	D_hsk_only	5
夫妇	3145	HSK4	名	9649	0	0	D_hsk_only	5
公里	3147	HSK2	量	2971	0	0	D_hsk_only	5
帅哥	3152	HSK4	名	886	0	0	D_hsk_only	5
转身	3154	HSK4		5594	0	0	D_hsk_only	5
笔	3156	HSK2	名、量	4106	0	0	D_hsk_only	5
主席	3157	HSK4	名		0	0	D_hsk_only	5
吃惊	3158	HSK4		12514	0	0	D_hsk_only	5
英文	3159	HSK2	名	2930	0	0	D_hsk_only	5
合理	3164	HSK3	形	4635	0	0	D_hsk_only	5
纪念	3167	HSK3	动、名	5086	0	0	D_hsk_only	5
参观	3168	HSK2	动	5479	0	0	D_hsk_only	5
苹果	3171	HSK3	名	895	0	0	D_hsk_only	5
平安	3172	HSK2	形	1927	0	0	D_hsk_only	5
作出	3174	HSK4		24369	0	0	D_hsk_only	5
比如说	3180	HSK2		6160	0	0	D_hsk_only	5
镜子	3182	HSK4	名	3231	0	0	D_hsk_only	5
台	3184	HSK3	名、量	2736	0	0	D_hsk_only	5
出租车	3188	HSK2	名	5501	0	0	D_hsk_only	5
成绩	3191	HSK2	名	1366	0	0	D_hsk_only	5
贴	3198	HSK4	动	899	0	0	D_hsk_only	5
打扫	3203	HSK4	动	6172	0	0	D_hsk_only	5
深刻	3205	HSK3	形	3468	0	0	D_hsk_only	5
冰箱	3207	HSK4	名	2453	0	0	D_hsk_only	5
守	3209	HSK4	动	4471	0	0	D_hsk_only	5
十	3215	HSK1	数	5962	0	0	D_hsk_only	5
文章	3216	HSK3	名	2939	0	0	D_hsk_only	5
广场	3217	HSK2	名	2231	0	0	D_hsk_only	5
车站	3219	HSK1	名	3527	0	0	D_hsk_only	5
回复	3223	HSK4	动	338	0	0	D_hsk_only	5
刺	3227	HSK4	动、名	7565	0	0	D_hsk_only	5
考试	3228	HSK1		405	0	0	D_hsk_only	5
对话	3229	HSK2	动、名	3272	0	0	D_hsk_only	5
顾客	3231	HSK2	名		0	0	D_hsk_only	5
相关	3232	HSK3	动	4403	0	0	D_hsk_only	5
鸡蛋	3239	HSK1	名	1528	0	0	D_hsk_only	5
选手	3241	HSK3	名	5833	0	0	D_hsk_only	5
天上	3243	HSK2	名	4190	0	0	D_hsk_only	5
燃烧	3244	HSK4	动	8605	0	0	D_hsk_only	5
冬天	3247	HSK2	名	594	0	0	D_hsk_only	5
科	3249	HSK2	名	7347	0	0	D_hsk_only	5
难看	3255	HSK2	形	2371	0	0	D_hsk_only	5
人群	3261	HSK3	名	5784	0	0	D_hsk_only	5
脏	3263	HSK2	形	3502	0	0	D_hsk_only	5
有名	3274	HSK1		6035	0	0	D_hsk_only	5
以下	3275	HSK2	名	4355	0	0	D_hsk_only	5
投	3277	HSK4	动	2342	0	0	D_hsk_only	5
姓名	3278	HSK2	名	13701	0	0	D_hsk_only	5
收回	3279	HSK4		6933	0	0	D_hsk_only	5
举	3282	HSK2	动	3940	0	0	D_hsk_only	5
知识	3285	HSK1	名	2644	0	0	D_hsk_only	5
路线	3286	HSK3	名	2522	0	0	D_hsk_only	5
胖子	3287	HSK4	名	922	0	0	D_hsk_only	5
例如	3290	HSK2	动	9134	0	0	D_hsk_only	5
进步	3292	HSK3	动、形	2347	0	0	D_hsk_only	5
诗	3298	HSK4	名	2608	0	0	D_hsk_only	5
哪怕	3304	HSK4	连	3813	0	0	D_hsk_only	5
自信	3305	HSK4	动	1402	0	0	D_hsk_only	5
经营	3311	HSK3	动		0	0	D_hsk_only	5
切	3315	HSK4	动	869	0	0	D_hsk_only	5
上楼	3316	HSK4		10859	0	0	D_hsk_only	5
影片	3319	HSK2	名	13721	0	0	D_hsk_only	5
零	3320	HSK1	数	4478	0	0	D_hsk_only	5
级	3321	HSK2	名	2113	0	0	D_hsk_only	5
任	3325	HSK3	连	5152	0	0	D_hsk_only	5
表	3327	HSK2	名	2041	0	0	D_hsk_only	5
原则	3335	HSK4	名	4831	0	0	D_hsk_only	5
可靠	3338	HSK3	形		0	0	D_hsk_only	5
纪录	3343	HSK3	名	16243	0	0	D_hsk_only	5
系	3351	HSK4	动	972	0	0	D_hsk_only	5
调	3357	HSK3	动	2235	0	0	D_hsk_only	5
承担	3358	HSK4	动	7250	0	0	D_hsk_only	5
护照	3363	HSK2	名	5437	0	0	D_hsk_only	5
树林	3365	HSK4	名	25411	0	0	D_hsk_only	5
周	3370	HSK2	量	1568	0	0	D_hsk_only	5
家乡	3377	HSK3	名	2988	0	0	D_hsk_only	5
背景	3380	HSK4	名	2719	0	0	D_hsk_only	5
值	3381	HSK3	动	3463	0	0	D_hsk_only	5
明年	3383	HSK1	名	619	0	0	D_hsk_only	5
联合	3387	HSK3	动	14377	0	0	D_hsk_only	5
医疗	3389	HSK4	动		0	0	D_hsk_only	5
福	3390	HSK3	名	2053	0	0	D_hsk_only	5
准时	3392	HSK4	形	4634	0	0	D_hsk_only	5
形容	3395	HSK4	动	2935	0	0	D_hsk_only	5
成立	3399	HSK3	动	10707	0	0	D_hsk_only	5
片	3401	HSK2	量	2922	0	0	D_hsk_only	5
顶	3402	HSK4	名、动、量	2102	0	0	D_hsk_only	5
流行	3405	HSK2	动、形	3457	0	0	D_hsk_only	5
计算	3406	HSK3	动	9388	0	0	D_hsk_only	5
夫妻	3413	HSK4	名	4051	0	0	D_hsk_only	5
地位	3414	HSK4	名	4958	0	0	D_hsk_only	5
技巧	3415	HSK4	名	5582	0	0	D_hsk_only	5
情感	3417	HSK3	名	3828	0	0	D_hsk_only	5
迅速	3427	HSK4	形	6675	0	0	D_hsk_only	5
具体	3430	HSK3	形	1328	0	0	D_hsk_only	5
整整	3434	HSK3	副	5391	0	0	D_hsk_only	5
公路	3435	HSK2	名	11121	0	0	D_hsk_only	5
力气	3438	HSK4	名	2840	0	0	D_hsk_only	5
演讲	3439	HSK4	动	10706	0	0	D_hsk_only	5
价格	3440	HSK3	名	1323	0	0	D_hsk_only	5
亲人	3441	HSK3	名	4752	0	0	D_hsk_only	5
怀念	3442	HSK4	动	1550	0	0	D_hsk_only	5
眼里	3454	HSK4	名	2172	0	0	D_hsk_only	5
孙子	3456	HSK4	名	5555	0	0	D_hsk_only	5
居民	3473	HSK4	名	20336	0	0	D_hsk_only	5
机构	3474	HSK4	名		0	0	D_hsk_only	5
春天	3475	HSK2	名	1313	0	0	D_hsk_only	5
面临	3478	HSK4	动	10453	0	0	D_hsk_only	5
秘书	3479	HSK4	名	8492	0	0	D_hsk_only	5
分别	3485	HSK3	动、副	6167	0	0	D_hsk_only	5
日期	3489	HSK1	名	5707	0	0	D_hsk_only	5
标志	3492	HSK4	动、名	8076	0	0	D_hsk_only	5
阶段	3495	HSK4	名	3284	0	0	D_hsk_only	5
单	3496	HSK4	形、副	3396	0	0	D_hsk_only	5
体验	3497	HSK3	动	1521	0	0	D_hsk_only	5
身材	3502	HSK4	名	1063	0	0	D_hsk_only	5
表明	3505	HSK3	动	9401	0	0	D_hsk_only	5
符合	3506	HSK4	动	2975	0	0	D_hsk_only	5
走过	3507	HSK2		3612	0	0	D_hsk_only	5
至今	3509	HSK3	副	3405	0	0	D_hsk_only	5
先进	3516	HSK3	形、名	11772	0	0	D_hsk_only	5
连续	3523	HSK3	动	2477	0	0	D_hsk_only	5
练	3524	HSK2	动	1090	0	0	D_hsk_only	5
眼	3525	HSK2	名、量	2550	0	0	D_hsk_only	5
带领	3526	HSK3	动	11905	0	0	D_hsk_only	5
纸	3528	HSK2	名	1645	0	0	D_hsk_only	5
退	3529	HSK3	动	1473	0	0	D_hsk_only	5
蓝	3533	HSK2	形	1687	0	0	D_hsk_only	5
灯光	3539	HSK4	名	5404	0	0	D_hsk_only	5
临时	3542	HSK4	形、副	3452	0	0	D_hsk_only	5
产品	3545	HSK4	名	2857	0	0	D_hsk_only	5
表面	3548	HSK3	名	4586	0	0	D_hsk_only	5
冰	3549	HSK4	名	2455	0	0	D_hsk_only	5
赞成	3550	HSK4	动	9579	0	0	D_hsk_only	5
入口	3557	HSK2	名	9279	0	0	D_hsk_only	5
胸部	3564	HSK4	名		0	0	D_hsk_only	5
队员	3569	HSK3	名	10060	0	0	D_hsk_only	5
广播	3572	HSK3	动、名	6558	0	0	D_hsk_only	5
企业	3578	HSK4	名	6222	0	0	D_hsk_only	5
材料	3581	HSK4	名	3035	0	0	D_hsk_only	5
发挥	3584	HSK4	动	4003	0	0	D_hsk_only	5
上午	3591	HSK1	名	1317	0	0	D_hsk_only	5
部长	3592	HSK3	名	6291	0	0	D_hsk_only	5
较	3599	HSK3	副	6981	0	0	D_hsk_only	5
做法	3601	HSK2	名	4712	0	0	D_hsk_only	5
过分	3604	HSK4		1731	0	0	D_hsk_only	5
限制	3606	HSK4	动、名	3410	0	0	D_hsk_only	5
歌手	3610	HSK3	名	2901	0	0	D_hsk_only	5
油	3611	HSK2	名	1790	0	0	D_hsk_only	5
办事	3612	HSK4		5601	0	0	D_hsk_only	5
尺	3613	HSK4	名、量	27604	0	0	D_hsk_only	5
出席	3619	HSK4	动	15607	0	0	D_hsk_only	5
上升	3621	HSK3	动	5291	0	0	D_hsk_only	5
黄	3623	HSK2	形	1651	0	0	D_hsk_only	5
市长	3626	HSK2	名		0	0	D_hsk_only	5
主题	3628	HSK4	名	3975	0	0	D_hsk_only	5
辆	3629	HSK2	量	14400	0	0	D_hsk_only	5
开放	3631	HSK3	动	4411	0	0	D_hsk_only	5
操作	3640	HSK4	动		0	0	D_hsk_only	5
公民	3641	HSK3	名	5819	0	0	D_hsk_only	5
谈判	3645	HSK3	动、名	17122	0	0	D_hsk_only	5
兵	3648	HSK4	名	11412	0	0	D_hsk_only	5
杯子	3651	HSK1	名	2715	0	0	D_hsk_only	5
明确	3657	HSK3	形、动	6770	0	0	D_hsk_only	5
文明	3659	HSK3	名、形	3577	0	0	D_hsk_only	5
雪	3660	HSK2	名	1038	0	0	D_hsk_only	5
及时	3663	HSK3	形	3712	0	0	D_hsk_only	5
费用	3676	HSK3	名	5728	0	0	D_hsk_only	5
响	3681	HSK2	形	6074	0	0	D_hsk_only	5
图	3683	HSK3	名	536	0	0	D_hsk_only	5
巴士	3684	HSK4	名	11465	0	0	D_hsk_only	5
学院	3686	HSK1	名	2141	0	0	D_hsk_only	5
水平	3689	HSK2	名	1556	0	0	D_hsk_only	5
校长	3698	HSK2	名	4441	0	0	D_hsk_only	5
假期	3699	HSK2	名	915	0	0	D_hsk_only	5
形象	3701	HSK3	名、形	1984	0	0	D_hsk_only	5
上周	3702	HSK2		3403	0	0	D_hsk_only	5
影子	3705	HSK4	名	5649	0	0	D_hsk_only	5
法院	3711	HSK4	名		0	0	D_hsk_only	5
登记	3719	HSK4			0	0	D_hsk_only	5
工资	3724	HSK3	名	1075	0	0	D_hsk_only	5
直	3732	HSK3	形、动、副	1733	0	0	D_hsk_only	5
固定	3740	HSK4	形、动	4601	0	0	D_hsk_only	5
形式	3743	HSK3	名	7073	0	0	D_hsk_only	5
国	3745	HSK1	名	4737	0	0	D_hsk_only	5
手套	3750	HSK4	名	4642	0	0	D_hsk_only	5
显得	3751	HSK3	动	2064	0	0	D_hsk_only	5
眼泪	3760	HSK4	名	2159	0	0	D_hsk_only	5
感冒	3761	HSK3	名、动	602	0	0	D_hsk_only	5
轮	3762	HSK4	名、动、量		0	0	D_hsk_only	5
生产	3763	HSK3	动	8056	0	0	D_hsk_only	5
其余	3769	HSK4	代		0	0	D_hsk_only	5
合同	3775	HSK4	名		0	0	D_hsk_only	5
被迫	3776	HSK4	动	8275	0	0	D_hsk_only	5
